event
       1.65695        2.3836             1           0.5
      0.173877        3.2911             1           0.5
       -1.0209       2.78869             1           0.5
      0.549094      0.671727             3           0.5
      0.910027       3.38606             1           0.5
       1.14118       2.06539             1           0.5
       2.43788      -3.23351             1           0.5
     0.0907534       3.47375             2           0.5
      0.879293       2.12636             1           0.5
     -0.583048       2.06207             5           0.5
       -0.2098     -0.652649             5           0.5
      0.748195      0.115076             2           0.5
      0.640896      0.447932             3           0.5
      0.499265       1.29413             1           0.5
       1.37988      -2.16296             2           0.5
     0.0741847       1.77271             3           0.5
       1.11992       3.17661             1           0.5
     -0.118112      -2.10548             7           0.5
    -0.0776931      0.661771             6           0.5
      0.502101       2.84985             1           0.5
      -0.14435      -1.04429             8           0.5
      0.322056      -2.21002             5           0.5
       1.20313      -4.76641             3           0.5
     -0.137084       1.71618             3           0.5
       1.38344      -1.05218             1           0.5
      -1.00904       1.37734            -4           0.5
      0.117424        0.4373            -4           0.5
      0.533185      -1.70028            -5           0.5
      0.834399      -3.15585            -2           0.5
      -2.01743     0.0906188            -1           0.5
      -2.13385      -1.41688            -1           0.5
      -1.29834       2.38098            -1           0.5
      0.449231      0.383948            -6           0.5
     -0.672678     0.0684903            -2           0.5
       -0.7007       2.48708            -5           0.5
      -1.17673      -1.77307            -1           0.5
      -2.01602      0.508417            -1           0.5
    -0.0943382     -0.321486            -6           0.5
      -0.38831      -2.65595            -2           0.5
     -0.522409       -2.1842            -2           0.5
      -0.87426      -3.55059            -1           0.5
      -1.27133     -0.356854            -1           0.5
      0.246016       1.90346            -9           0.5
      -0.78562      -4.99647            -1           0.5
     -0.992027      -0.83236            -3           0.5
     -0.419034      -1.26865            -5           0.5
      0.770729      -2.48049            -5           0.5
event
      0.155958      -3.13007             2           0.5
     -0.511209        1.5672             2           0.5
       1.98177       2.94524             1           0.5
       2.29773       2.28633             1           0.5
       1.70533     -0.573486             2           0.5
      0.877975      -3.20369             2           0.5
      0.724238       2.90347             2           0.5
      0.770932     -0.202577             6           0.5
       1.87785       2.89506             1           0.5
     -0.684953       2.95357             6           0.5
       2.00591       -4.1535             1           0.5
       3.21721      -1.69002             1           0.5
       1.48645      -1.92484             1           0.5
        1.7188      -4.11508             1           0.5
      0.246306      0.740723             6           0.5
       0.27099       2.14997             4           0.5
     -0.828325      -2.10603             6           0.5
        1.2723       2.94412             1           0.5
     -0.352896        3.9392             1           0.5
       1.79446      -3.69798             2           0.5
     -0.638488     -0.778326             7           0.5
      -1.10396      -0.36654             8           0.5
       1.06033       3.09226             1           0.5
      0.116241       1.92085            -5           0.5
      -2.02511      -1.12238            -1           0.5
      -1.09302      -2.83358            -1           0.5
     -0.156465     -0.612133            -2           0.5
     -0.394387      0.868348            -1           0.5
      -1.91784     -0.110645            -1           0.5
     0.0420645       0.93141            -1           0.5
     -0.345996      -2.42511            -1           0.5
       1.45744       1.10068            -2           0.5
       -1.7937       3.51076            -1           0.5
      -2.00763     -0.520532            -1           0.5
      0.182679      0.533169            -2           0.5
      -0.59475      -2.00053            -3           0.5
      0.857564       1.02938            -2           0.5
       -1.4819       0.13718            -2           0.5
      -3.55145     -0.548121            -1           0.5
      0.810518       2.73781            -6           0.5
     -0.531949     -0.296593            -2           0.5
      -1.15405      -0.95038            -2           0.5
     -0.488173      -3.60811            -1           0.5
     -0.451001      -0.96923            -4           0.5
        1.1142      -3.50251            -4           0.5
     0.0667092        2.8854            -1           0.5
