event
       4.77714      -2.06497             1           0.5
      0.395411     -0.163262            12           0.5
       4.58981      -5.02509             1           0.5
       2.28764      0.328909            11           0.5
       5.02184       1.54985             1           0.5
      -1.62645      -2.12642            16           0.5
     0.0557211       -2.9612            15           0.5
      -2.80442       1.25925            11           0.5
       4.37663     -0.311909             5           0.5
      -3.66995      0.894298            11           0.5
     -0.548974       1.14435            16           0.5
       3.37416       3.09807             6           0.5
       5.29241     -0.755398             1           0.5
     -0.514264       4.08117             7           0.5
         4.156      -1.06713             6           0.5
       4.54244      0.718552             4           0.5
      0.603145       4.29991             4           0.5
      -1.55396      -4.86413            11           0.5
      -2.41518       4.13758             8           0.5
        2.0429      -2.29059            10           0.5
       3.55076       1.35302             4           0.5
      -3.88278       1.38095            10           0.5
       3.86796       5.30556             3           0.5
       1.72165      -1.71286             9           0.5
      0.985566      0.585999             8           0.5
      -3.00155        4.3141            10           0.5
      -1.81221        1.9003            20           0.5
      0.894134      -1.50174             8           0.5
       1.33064      -3.16134            12           0.5
      -1.90185       2.87786            12           0.5
       1.88841      -3.56526             3           0.5
      0.894838        2.4207            12           0.5
     0.0499777       4.12855             6           0.5
       3.19738      -4.16029             2           0.5
       1.80497      -2.76817             5           0.5
      0.484707       5.91409             4           0.5
       1.44045      -1.33265            15           0.5
      -4.34299      -1.24638            13           0.5
       3.37879       1.79229             5           0.5
       3.45531       4.93899             2           0.5
       4.05384      -2.14112             4           0.5
       3.90093       2.25862             4           0.5
      -1.33001      -3.11532            15           0.5
      -3.09489        1.4957            11           0.5
       2.46695      -1.09489            12           0.5
      0.882699       4.20043             7           0.5
      -2.97331       -1.9935            13           0.5
       2.12636      0.750765            10           0.5
       5.71229      0.673759             1           0.5
       5.91378       2.04879             1           0.5
       1.52604      -3.14415            10           0.5
       3.03199      -3.27728             6           0.5
       4.41134       -4.2499             3           0.5
       1.88936       1.28896             9           0.5
        3.3603      -4.18041             2           0.5
       2.11273      -2.25701             9           0.5
       2.59624      -5.26024             1           0.5
     -0.600713      -3.30159             8           0.5
      -1.98071       6.13003             2           0.5
    -0.0188217       1.68538            11           0.5
       3.66517        1.0964            10           0.5
      -2.08802      -1.68884            15           0.5
     -0.456425      -4.56126             7           0.5
      -2.12963      0.698503            16           0.5
      -1.75514      -1.07966            15           0.5
      -1.17441      -1.26354            15           0.5
       2.45294      -2.60774             9           0.5
      -3.16719      0.250131            12           0.5
       2.79443      -2.81193            10           0.5
     -0.404427        2.1335             7           0.5
       -1.2526      0.133146            17           0.5
      -2.16984      -3.94056            10           0.5
      -2.31649       1.43404            15           0.5
       3.31291       3.82821             7           0.5
       2.03656      -5.36228             1           0.5
     -0.242052       3.32456             8           0.5
     -0.624882      -2.67722            17           0.5
       2.87401       6.09572             1           0.5
       1.50824      -1.35705            13           0.5
       1.58397      -2.63793             8           0.5
       4.78285      -1.96624             2           0.5
      -2.55211      0.712176            10           0.5
     0.0616272     -0.854901             9           0.5
       2.16777       5.98372             4           0.5
       4.10859      0.428481             5           0.5
      -1.22818     -0.702851            16           0.5
     -0.596053      -5.13163             4           0.5
      -2.52504      -1.60311            15           0.5
       4.76358     0.0385273             4           0.5
      0.755297       1.62142            12           0.5
      -2.46405     -0.427834            13           0.5
       1.20722       3.65699             6           0.5
      -1.79935     -0.479389            19           0.5
     -0.391592      -1.95438            15           0.5
     -0.276119       3.88349             4           0.5
       2.42633       4.20029             6           0.5
       2.69125      -3.86505             4           0.5
      -1.79732     -0.108856            21           0.5
     -0.560526       1.63451            10           0.5
       1.92524       4.37689             5           0.5
       2.97696       1.72639             9           0.5
      -3.37776       1.33722            10           0.5
       1.79892      0.229045            15           0.5
       5.33091       2.12623             1           0.5
      0.968762       3.26355            11           0.5
       1.93231      -1.10822             9           0.5
       3.13788       1.07715            11           0.5
     -0.191079       -4.7873             4           0.5
       2.16745      -4.85795             4           0.5
      0.535612      -1.61819            14           0.5
      -1.74329       1.06333            15           0.5
     -0.828172     -0.182025            17           0.5
        1.7904      -1.53375            10           0.5
       2.20149        3.0489             5           0.5
      -1.17055      0.604717            19           0.5
       1.98103      -1.79772            11           0.5
       3.49233      -2.58534             6           0.5
      0.498847       2.68558            13           0.5
       5.10871       3.39536             1           0.5
      0.327241      -3.13149            10           0.5
