event
      0.355326      0.727257             7           0.5
   -0.00464809      -1.19895             3           0.5
      0.134215      -1.17916             3           0.5
        2.5979       -1.0067             2           0.5
      -1.34397      -3.43644             3           0.5
       2.02981       1.03264             1           0.5
     -0.776901      -2.77199             4           0.5
      0.484524      -3.51331             2           0.5
     -0.963555      -4.61134             1           0.5
    -0.0153189   -0.00816324             9           0.5
     -0.864013      -3.38759             3           0.5
      0.351106       1.60969             6           0.5
       3.07773      -2.69524             1           0.5
       2.04283       3.55568             8           0.5
     -0.281718      -2.19472             2           0.5
       2.31033      -3.65837             1           0.5
      -1.61458     -0.248555            13           0.5
       1.09468     -0.196479             1           0.5
       1.64436     0.0458574             3           0.5
      -1.04672      -1.84008             8           0.5
      0.468374       1.61273            10           0.5
      0.782193      -2.87024             2           0.5
       1.36994      0.862205             4           0.5
          1.52      0.996471             4           0.5
       1.80834     -0.522942             1           0.5
       1.92238      -4.17319             1           0.5
       1.95475       3.01522             7           0.5
       2.53447    -0.0362066             1           0.5
       1.75503        2.8815             6           0.5
        2.1784      -1.83766             1           0.5
       3.38435    -0.0364717             1           0.5
       1.44096      -4.76909             1           0.5
       1.23767      -4.33102             1           0.5
       1.77037      -3.54448             1           0.5
       3.56978      -1.66893             1           0.5
      0.799472      0.717954             6           0.5
       1.26146       2.06774             5           0.5
       2.49221       1.58565             1           0.5
     -0.868332      -4.10619             1           0.5
       1.36631      -1.57599             3           0.5
       2.08977      -2.39784             2           0.5
      -2.07669      -1.63209            12           0.5
      -1.08701       2.05628            13           0.5
        -1.541      -4.28216             2           0.5
       1.66709     -0.524642             3           0.5
     -0.771811     -0.232928             9           0.5
       1.61602      -3.29372             1           0.5
      0.330735       2.11184             8           0.5
       2.96389      -1.52412             1           0.5
      0.662168      -3.61002             2           0.5
      0.414384     -0.487426             5           0.5
     -0.132716      -2.60861             2           0.5
     -0.241621      -3.81127             2           0.5
      -1.03964       2.48433            11           0.5
      0.274056      -0.68308             3           0.5
     0.0343896      -2.54581             1           0.5
       2.84584       3.39089             2           0.5
      -3.04663      -2.00661            -1           0.5
       0.17172      0.576557            -8           0.5
      0.197215       3.91759            -2           0.5
      -3.39367      0.720164            -1           0.5
      -2.19097     -0.760905            -4           0.5
      -1.23263       2.17022            -1           0.5
      -2.52172      0.743734            -2           0.5
      0.901055       2.60393            -4           0.5
      -1.67754       4.50061            -1           0.5
     -0.434633     -0.850956           -10           0.5
      -1.77345    -0.0276466            -4           0.5
      -1.58145     -0.306312            -5           0.5
      -1.61491      -3.32206            -7           0.5
       1.19218       2.02708            -8           0.5
     -0.567277      0.720454            -5           0.5
      -1.53684      -1.88507            -6           0.5
      0.848253       1.68947           -12           0.5
      -2.44311    -0.0509218            -1           0.5
       0.60986       4.15179            -2           0.5
      -2.28831      -3.14306            -4           0.5
       1.69701       3.90651            -3           0.5
      -1.60939       1.93916            -2           0.5
     -0.363874       3.86763            -1           0.5
      -2.13664       1.32941            -1           0.5
       1.67159      -2.20882           -12           0.5
      -3.05799      -2.40009            -1           0.5
       1.49741       3.24988            -4           0.5
     -0.955248      0.652784            -5           0.5
    -0.0627859       1.93086            -6           0.5
       1.46398      0.276044           -10           0.5
      0.737342      0.840357            -9           0.5
       -3.4404       3.12795            -1           0.5
       -1.6162      -2.32602            -4           0.5
      -2.26157       2.94457            -1           0.5
      -1.98543      0.131469            -3           0.5
      -2.42829        3.6026            -1           0.5
       1.90455        4.4977            -3           0.5
       1.23184        2.9596            -4           0.5
      0.148256      0.741932           -12           0.5
       0.56966       -2.8345           -13           0.5
      -2.11001     -0.771359            -3           0.5
      -2.43956     -0.464509            -2           0.5
     -0.651011       4.24589            -1           0.5
      -1.37051        3.5991            -1           0.5
     -0.962648       4.34588            -2           0.5
       -2.1964      -1.39353            -4           0.5
       -1.1746       3.25117            -3           0.5
       -1.5918      -1.32751            -5           0.5
      -1.79798       1.86628            -1           0.5
     -0.698163       3.17901            -2           0.5
       1.64836       4.50101            -1           0.5
      -2.53504      -1.79547            -5           0.5
     -0.708988        1.3662            -4           0.5
event
       1.16018      -2.82107             2           0.5
      0.362284      -2.86271             4           0.5
     -0.116104      -4.25491             3           0.5
       2.07906       1.03375             5           0.5
