event
      -5.39777       3.00679             3           0.5
       1.40425       1.04368            10           0.5
       3.72395    -0.0629618             6           0.5
       -2.6384      -3.74011             6           0.5
       3.03317       -2.1951             6           0.5
     0.0570498       -4.4793             4           0.5
       2.32299     -0.966676            11           0.5
      -3.02795       3.25032             4           0.5
      -3.31093        6.3586             2           0.5
       4.78016       2.41741             7           0.5
      -3.73934      -1.14223             5           0.5
       1.33496      -2.40893            10           0.5
     -0.805318       5.61392             7           0.5
      -3.45418       -2.1278             4           0.5
      -1.76215       3.84875             4           0.5
       4.13269      -3.68605             4           0.5
      0.894439      -5.96635             5           0.5
       5.97029      -3.84753             1           0.5
      -6.01481       1.77139             4           0.5
      -1.91603       1.31305             4           0.5
      -1.95122      -1.99736             7           0.5
     -0.744058      -1.42587            11           0.5
       3.71931      0.805036             8           0.5
      -2.68478      0.677253            10           0.5
      -2.15671      -2.81036             7           0.5
       5.39425      -5.87187             1           0.5
       2.89835      -3.13123             3           0.5
      -1.40009    -0.0946657             9           0.5
      0.380107       2.83184             5           0.5
       3.53843       3.08182             3           0.5
     -0.923234      -1.66892             6           0.5
      -3.36954       5.19148             2           0.5
       6.12837      -2.41418             2           0.5
     -0.812876      -3.70322             7           0.5
       5.40599       1.55688             4           0.5
       1.65148       2.19748             7           0.5
      -2.57107       4.12061             5           0.5
      0.711398      -4.29983             5           0.5
      -1.00252      -3.14464             6           0.5
       3.87121      -1.24709             6           0.5
       -3.7749       2.20733             3           0.5
       3.95219        4.5764             2           0.5
       2.53241      -2.54994             5           0.5
       2.24223      -5.20451             4           0.5
      -1.07855       1.30752             7           0.5
      -3.67662       1.60104             7           0.5
     -0.130612      -2.96292             9           0.5
       4.07685      -4.12015             3           0.5
       4.98374      -0.33835             4           0.5
        3.0218      -1.37386             6           0.5
     -0.604202       -6.3728             5           0.5
    -0.0332998      -2.49795             5           0.5
      -1.79455      -6.16918             4           0.5
       1.36111        4.4565             7           0.5
       1.93777      -1.11034             8           0.5
        4.4668      -2.81273             4           0.5
       3.87467      -5.31247             1           0.5
      -3.55851      -2.22722             4           0.5
       3.80048         -1.36             7           0.5
     -0.501674      -2.43289             9           0.5
      0.276391      0.689476             7           0.5
       2.04732       2.73558             7           0.5
       5.23895       3.82779             3           0.5
       3.39784      -4.51325             1           0.5
       1.21037      -2.91302             5           0.5
      -4.59257      -1.13415             2           0.5
     -0.209123      -0.87238             8           0.5
      -3.77191      0.861596             6           0.5
       -1.5535       5.03693             6           0.5
        3.3656       2.68867             8           0.5
       -3.3864      -1.85895             6           0.5
      -2.52727      -1.10141             6           0.5
      -1.30263       3.44897             4           0.5
       -2.7793       1.67555             5           0.5
       3.98546       3.63422             3           0.5
       1.10225      0.685955             6           0.5
      0.696837      0.281023             9           0.5
      0.776075     -0.737228             6           0.5
     0.0788271      -5.12589             5           0.5
      -3.66197      -2.55235             6           0.5
       1.66465       3.30889             9           0.5
      0.741141       2.11446             9           0.5
     -0.308004     0.0734688            11           0.5
      -5.43487    -0.0491323             5           0.5
      -2.15198       4.22513             3           0.5
      -1.81847       4.88332             3           0.5
       2.31521      0.502503             5           0.5
      -2.24487       2.08298             2           0.5
      -2.33244      0.592975            11           0.5
       4.76831     0.0754969             7           0.5
      -1.88109      -3.99006             4           0.5
      0.752108       6.80008             2           0.5
      0.661498       5.93643             5           0.5
       2.83893       1.73668             9           0.5
      -1.65481       3.69941             5           0.5
       -1.4939       1.08693             8           0.5
      -4.93469      -0.21267             4           0.5
       1.02733      -1.12153            10           0.5
       1.73248       1.18308            11           0.5
       5.11967       1.65038             6           0.5
      -1.42909       3.48131             7           0.5
